"""@t_f_g_ Awe and that Venus in Leo ❤️ gunna need a lot of love""","""@t_f_g_ Awe and that Venus in Leo ️ gunna need a lot of love""","{""❤"": 1}"
"""RT @TheVampsband: Thank you Manila! See you soon 😎 https://t.co/0V4y3BDE98""","""RT @TheVampsband: Thank you Manila! See you soon  https://t.co/0V4y3BDE98""","{""😎"": 1}"
"""RT @SinonTheSlut: New to character~\n\nNot new to rp~\n\nFuck me anytime~💋💖\n\nLikes and Rts please~💖 https://t.co/plFQRr04WL""","""RT @SinonTheSlut: New to character~\n\nNot new to rp~\n\nFuck me anytime~\n\nLikes and Rts please~ https://t.co/plFQRr04WL""","{""💋"": 1, ""💖"": 2}"
"""RT @enriqueiglesias: Landing in #NewJersey 🛬🛬 https://t.co/UgxdGBg0vJ""","""RT @enriqueiglesias: Landing in #NewJersey  https://t.co/UgxdGBg0vJ""","{""🛬"": 2}"
"""Off tomorrow 🙏🏽😌""","""Off tomorrow ""","{""😌"": 1, ""🙏🏽"": 1}"
"""You gone have to deal wit hearin \""I'm wit my bitch .\"" If you my bitch 🤷🏽‍♂️cause you my bitch 😂🤣😂""","""You gone have to deal wit hearin \""I'm wit my bitch .\"" If you my bitch cause you my bitch ""","{""😂"": 2, ""🤣"": 1, ""🤷🏽‍♂️"": 1}"
"""@Zmrxoo Lmfaooo boy 😭""","""@Zmrxoo Lmfaooo boy ""","{""😭"": 1}"
"""RT @GirlPosts: When the teacher is reading Dr. Seuss and you realize Seuss was spitting Straight Flames 😂🔥  https://t.co/wUp0RQc8UQ""","""RT @GirlPosts: When the teacher is reading Dr. Seuss and you realize Seuss was spitting Straight Flames   https://t.co/wUp0RQc8UQ""","{""🔥"": 1, ""😂"": 1}"
"""RT @ShutYoDumbAssUp: Obama’s ✊🏽🔥 https://t.co/lbDwgzOc5H""","""RT @ShutYoDumbAssUp: Obama’s  https://t.co/lbDwgzOc5H""","{""🔥"": 1, ""✊🏽"": 1}"
"""RT @Schultzzyyy: I’m tryna be on this level w somebody daughter💯 https://t.co/D5t0GnZMgP""","""RT @Schultzzyyy: I’m tryna be on this level w somebody daughter https://t.co/D5t0GnZMgP""","{""💯"": 1}"
"""@Addicated_pixs Thanks for following ✌✌""","""@Addicated_pixs Thanks for following ""","{""✌"": 2}"
"""RT @DJPUpdatesPH: Daniel Ford girl version @imdanielpadilla 😎👌\n https://t.co/Rw90GLtVXY""","""RT @DJPUpdatesPH: Daniel Ford girl version @imdanielpadilla \n https://t.co/Rw90GLtVXY""","{""👌"": 1, ""😎"": 1}"
"""RT @superkdkd: Within 7 days of DKLM\n\n602k views\n21k likes\n3k dislikes\n6k comments\n\nNot bad 😎\n\n@mor1019 #MORPinoyBiga10 Di Ko Lang Masabi b…""","""RT @superkdkd: Within 7 days of DKLM\n\n602k views\n21k likes\n3k dislikes\n6k comments\n\nNot bad \n\n@mor1019 #MORPinoyBiga10 Di Ko Lang Masabi b…""","{""😎"": 1}"
"""RT @CblocHD: Download the @lockhealinc app now and solve all your locking needs right away. https://t.co/7nUhOjE3PG🔐\n#locksmith… ""","""RT @CblocHD: Download the @lockhealinc app now and solve all your locking needs right away. https://t.co/7nUhOjE3PG\n#locksmith… ""","{""🔐"": 1}"
"""RT @Zedd: Clarity was born 5 years ago.\nHappy Birthday, Clarity!!! 😊 https://t.co/gFgiw8j0py""","""RT @Zedd: Clarity was born 5 years ago.\nHappy Birthday, Clarity!!!  https://t.co/gFgiw8j0py""","{""😊"": 1}"
"""RT @christophervele: Newark, NJ 🙌🏻😉 https://t.co/z5BrQaY7NE""","""RT @christophervele: Newark, NJ  https://t.co/z5BrQaY7NE""","{""😉"": 1, ""🙌🏻"": 1}"
"""RT @jinwooons: [HELP RT] \n415 RTS BY NOV 4TH FOR DAEHWI 2018 SEASON GREETINGS 😫\n🌿 yes, RT for RT 💓\njust comment down!\nILY BBY CRIS… ""","""RT @jinwooons: [HELP RT] \n415 RTS BY NOV 4TH FOR DAEHWI 2018 SEASON GREETINGS \n yes, RT for RT \njust comment down!\nILY BBY CRIS… ""","{""🌿"": 1, ""💓"": 1, ""😫"": 1}"
"""so in love with her 😍💕 https://t.co/rR4zWaK6kS""","""so in love with her  https://t.co/rR4zWaK6kS""","{""💕"": 1, ""😍"": 1}"
"""@SYFY how I love you for showing Horror movies all October long! ❤️❤️❤️What's @AMCfearfest ? 🤔""","""@SYFY how I love you for showing Horror movies all October long! ️️️What's @AMCfearfest ? ""","{""❤"": 3, ""🤔"": 1}"
"""When he can dance😍🔥🔥🔥🔥 https://t.co/az6vx8eSic""","""When he can dance https://t.co/az6vx8eSic""","{""🔥"": 4, ""😍"": 1}"
"""RT @AdinaPorter: Yes because I like your icon. 🍪 #AHSCult https://t.co/Zjg63geLWX""","""RT @AdinaPorter: Yes because I like your icon.  #AHSCult https://t.co/Zjg63geLWX""","{""🍪"": 1}"
"""@brandon_arreaga gn I love you baby boo😘😇""","""@brandon_arreaga gn I love you baby boo""","{""😇"": 1, ""😘"": 1}"
"""RT @BasebaIlKing: Congratulations to the Los Angeles Dodgers on defeating the Arizona Diamondbacks and moving on to the NLCS ⚾️💙\n\nhttps://t…""","""RT @BasebaIlKing: Congratulations to the Los Angeles Dodgers on defeating the Arizona Diamondbacks and moving on to the NLCS ️\n\nhttps://t…""","{""⚾"": 1, ""💙"": 1}"
"""#NowPlaying: Killer (Feat. Seal) by Adamski | LISTEN: https://t.co/CezIDmzbSG 🎧 #pop #radio #throwback #party https://t.co/5y5qTw6VA9""","""#NowPlaying: Killer (Feat. Seal) by Adamski | LISTEN: https://t.co/CezIDmzbSG  #pop #radio #throwback #party https://t.co/5y5qTw6VA9""","{""🎧"": 1}"
"""WTF?? Iris No why would you do that!!😮😬😱😨😨😱 #TheFlash""","""WTF?? Iris No why would you do that!! #TheFlash""","{""😨"": 2, ""😬"": 1, ""😮"": 1, ""😱"": 2}"
"""@isadora_pompeo Good night Baby! Love U ❤ You Are the most \""Toppen\"" haha""","""@isadora_pompeo Good night Baby! Love U  You Are the most \""Toppen\"" haha""","{""❤"": 1}"
"""RT @dodo: This cat got stuck in a tree for four days after Hurricane Harvey — but now he's safe and looking for a home 💞 (via… ""","""RT @dodo: This cat got stuck in a tree for four days after Hurricane Harvey — but now he's safe and looking for a home  (via… ""","{""💞"": 1}"
"""In other news, I’m all caught up with homework 🤗""","""In other news, I’m all caught up with homework ""","{""🤗"": 1}"
"""by candlelight. 🔥 https://t.co/R4ANcMKrJ6""","""by candlelight.  https://t.co/R4ANcMKrJ6""","{""🔥"": 1}"
"""RT @tony_turtle: Why isn’t there a flamingo emoji? 🐥🦆🦅🦉 https://t.co/hoeTLFohOr""","""RT @tony_turtle: Why isn’t there a flamingo emoji?  https://t.co/hoeTLFohOr""","{""🐥"": 1, ""🦅"": 1, ""🦆"": 1, ""🦉"": 1}"
"""@reubengraymusic I like the camp jacket. It's my favorite 😍😍😍😍😍😍""","""@reubengraymusic I like the camp jacket. It's my favorite ""","{""😍"": 6}"
"""RT @World_Wide_Wob: Mannnn Kuz is nice 🌪🌪🌪 https://t.co/LtRYMgDaPz""","""RT @World_Wide_Wob: Mannnn Kuz is nice  https://t.co/LtRYMgDaPz""","{""🌪"": 3}"
"""RT @HyndlandStCat: YAY!!!!!!! 😸\nI am so excited!!!\n@ScotRail made me a name badge!\nI might be on my Gartnavel patrols - might be worth… ""","""RT @HyndlandStCat: YAY!!!!!!! \nI am so excited!!!\n@ScotRail made me a name badge!\nI might be on my Gartnavel patrols - might be worth… ""","{""😸"": 1}"
"""Daily Sports intake with DJ Corona\n Watch Now 👉https://t.co/VFDLHA2nZJ https://t.co/QHTGVL8kXu""","""Daily Sports intake with DJ Corona\n Watch Now https://t.co/VFDLHA2nZJ https://t.co/QHTGVL8kXu""","{""👉"": 1}"
"""IM RL BACK 😈""","""IM RL BACK ""","{""😈"": 1}"
"""RT @GirlPosts: When the only person you text isn't responding.  😢  https://t.co/U9S5c5yMD1""","""RT @GirlPosts: When the only person you text isn't responding.    https://t.co/U9S5c5yMD1""","{""😢"": 1}"
"""@ThaWareHouse15 @Kaepernick7 @Eminem always stand with you Kaep 💪🏽""","""@ThaWareHouse15 @Kaepernick7 @Eminem always stand with you Kaep ""","{""💪🏽"": 1}"
"""RT @MindBlowing: Autumn 🍂 in Scottish Highlands! https://t.co/d2UhJfYyEZ""","""RT @MindBlowing: Autumn  in Scottish Highlands! https://t.co/d2UhJfYyEZ""","{""🍂"": 1}"
"""RT @miguelo_3: 37-10-15, block y buzzer beater 😴 #KingJames""","""RT @miguelo_3: 37-10-15, block y buzzer beater  #KingJames""","{""😴"": 1}"
"""Court Tomah 🙏🏾""","""Court Tomah ""","{""🙏🏾"": 1}"
"""RT @SuperDuperKyle: WOW excited to be nominated for three MTV EMAs! vote here: https://t.co/1YE59FyQgi 😊 https://t.co/zCoeVynhxO""","""RT @SuperDuperKyle: WOW excited to be nominated for three MTV EMAs! vote here: https://t.co/1YE59FyQgi  https://t.co/zCoeVynhxO""","{""😊"": 1}"
"""RT @_niyyy: If I break up with you don’t nobody need to know... because we getting back together bitch ☺🤣""","""RT @_niyyy: If I break up with you don’t nobody need to know... because we getting back together bitch ""","{""☺"": 1, ""🤣"": 1}"
"""RT @brianmuguro: Retweet\nFollow\nFollow back\nGain hundreds of new followers!!!\n\n#NaijaFollowTrain 🇳🇬🇳🇬🇳🇬🇳🇬\n#TrapaDrive 🇿🇦🇿🇦🇿🇦🇿🇦\n#GainWithXti…""","""RT @brianmuguro: Retweet\nFollow\nFollow back\nGain hundreds of new followers!!!\n\n#NaijaFollowTrain \n#TrapaDrive \n#GainWithXti…""","{""🇳🇬"": 4, ""🇿🇦"": 4}"
"""RT @Logic301: I occasionally stop shows to solve fans Rubik's Cubes behind my back 🎥 @jflei https://t.co/PKFGS4fQXO""","""RT @Logic301: I occasionally stop shows to solve fans Rubik's Cubes behind my back  @jflei https://t.co/PKFGS4fQXO""","{""🎥"": 1}"
"""Welp, let’s see how this one pans out.. 🤔⚠️ https://t.co/3Z30CtFOhC""","""Welp, let’s see how this one pans out.. ️ https://t.co/3Z30CtFOhC""","{""⚠"": 1, ""🤔"": 1}"
"""RT @djsnake: Thank you for emailing me back in 2013 💙 @diplo https://t.co/vsPGUjBxaA""","""RT @djsnake: Thank you for emailing me back in 2013  @diplo https://t.co/vsPGUjBxaA""","{""💙"": 1}"
"""I hope my children never read my tweets 😂""","""I hope my children never read my tweets ""","{""😂"": 1}"
"""I got a hundred million reasons to walk away but baby I just need one a good one to stay ❤️""","""I got a hundred million reasons to walk away but baby I just need one a good one to stay ️""","{""❤"": 1}"
"""RT @SteenKiara: May have beat centralia, but it wasn’t the same w/o my megs 😔⚽️❤️ https://t.co/xs8nw39DeX""","""RT @SteenKiara: May have beat centralia, but it wasn’t the same w/o my megs ️️ https://t.co/xs8nw39DeX""","{""⚽"": 1, ""❤"": 1, ""😔"": 1}"
"""A society of florists hopes to brighten Las Vegas' spirit by giving away flower bouquets. 💐🌷🌹🌻#petalitforward &gt;https://t.co/KPOgXqxlFU https://t.co/KCiGkKuOEB""","""A society of florists hopes to brighten Las Vegas' spirit by giving away flower bouquets. #petalitforward &gt;https://t.co/KPOgXqxlFU https://t.co/KCiGkKuOEB""","{""🌷"": 1, ""🌹"": 1, ""🌻"": 1, ""💐"": 1}"
"""I’m always complaining about sleep but never go to bed on time 🤦🏾‍♀️""","""I’m always complaining about sleep but never go to bed on time ""","{""🤦🏾‍♀️"": 1}"
"""son beyoncé was shooooook 😭😭😭😭😭😭😭😭😭 https://t.co/Fj2y6HnlLN""","""son beyoncé was shooooook  https://t.co/Fj2y6HnlLN""","{""😭"": 9}"
"""RT @JHRtips: Read our Caulfield Guineas 🏆  Runner 🏇 By Runner 🏇  Preview  ⬇️\n\nhttps://t.co/rSCHAAiXV0""","""RT @JHRtips: Read our Caulfield Guineas   Runner  By Runner   Preview  ️\n\nhttps://t.co/rSCHAAiXV0""","{""⬇"": 1, ""🏆"": 1, ""🏇"": 2}"
"""RT @JanetJackson: Last night in LA, generations of my former dancers together again. ♥️ #SOTW https://t.co/919RFdyv3L""","""RT @JanetJackson: Last night in LA, generations of my former dancers together again. ️ #SOTW https://t.co/919RFdyv3L""","{""♥"": 1}"
"""feels good being back on the court after so long! major stress reliever , much needed!🏀""","""feels good being back on the court after so long! major stress reliever , much needed!""","{""🏀"": 1}"
"""🙌 YASSS It's time for #liveme's show 🎀dora👄 : https://t.co/uktIikTwuO https://t.co/Elo51Vca2c""",""" YASSS It's time for #liveme's show dora : https://t.co/uktIikTwuO https://t.co/Elo51Vca2c""","{""🎀"": 1, ""👄"": 1, ""🙌"": 1}"
"""Mood all the time🍕❤️ https://t.co/NKajukUg0h""","""Mood all the time️ https://t.co/NKajukUg0h""","{""❤"": 1, ""🍕"": 1}"
"""RT @ElysaExhib: Have a nice evening Babies ❤️❤️❤️\n#Hotwife #TuesdayTease #Nopanties #Titsoutuesday #Tittytuesday 💋… ""","""RT @ElysaExhib: Have a nice evening Babies ️️️\n#Hotwife #TuesdayTease #Nopanties #Titsoutuesday #Tittytuesday … ""","{""❤"": 3, ""💋"": 1}"
"""@baemanthaa U WILD 🤣🤣🤣""","""@baemanthaa U WILD ""","{""🤣"": 3}"
"""RT @EmmaRose__xo: @StephenAmell I added the heart ❤️ https://t.co/vlurDisNj3""","""RT @EmmaRose__xo: @StephenAmell I added the heart ️ https://t.co/vlurDisNj3""","{""❤"": 1}"
"""I scroll down my tl on the far left😂😂💯""","""I scroll down my tl on the far left""","{""💯"": 1, ""😂"": 2}"
"""RT @mrkjohnperalta: I’m a short tempered person. 😤""","""RT @mrkjohnperalta: I’m a short tempered person. ""","{""😤"": 1}"
"""@ristackks Never happened 😂😂😭😭 ion know how""","""@ristackks Never happened  ion know how""","{""😂"": 2, ""😭"": 2}"
"""@PatrickRothfuss Even though the world is dark and full of terrors right now, baby Kvothe gives me hope. 😊""","""@PatrickRothfuss Even though the world is dark and full of terrors right now, baby Kvothe gives me hope. ""","{""😊"": 1}"
"""That #4 Looks Tuff 🤐😈 https://t.co/KEDpnIOBfi""","""That #4 Looks Tuff  https://t.co/KEDpnIOBfi""","{""😈"": 1, ""🤐"": 1}"
"""RT @CSGOTRINITY: 🔮 M4A1-S Decimator #giveaway:\n\n* RT &amp; Follow\n* Use code 'free' to redeem $0.25: https://t.co/erupSlEwLr  💰\n\n🏆 Winne… ""","""RT @CSGOTRINITY:  M4A1-S Decimator #giveaway:\n\n* RT &amp; Follow\n* Use code 'free' to redeem $0.25: https://t.co/erupSlEwLr  \n\n Winne… ""","{""🏆"": 1, ""💰"": 1, ""🔮"": 1}"
"""BURN 🔥 IT 🔥 DOWN 🔥 https://t.co/6EyQ7l1pzt""","""BURN  IT  DOWN  https://t.co/6EyQ7l1pzt""","{""🔥"": 3}"
"""RT @NikFrankenstein: @MissEspeon is currently streaming!! Come hang out with the Espie Family!  https://t.co/pGy4z2KwS2 #EspieFamIsLove ♥""","""RT @NikFrankenstein: @MissEspeon is currently streaming!! Come hang out with the Espie Family!  https://t.co/pGy4z2KwS2 #EspieFamIsLove ""","{""♥"": 1}"
"""Bruhhh I'm bout slap the fire out this nigga 👋🔥""","""Bruhhh I'm bout slap the fire out this nigga ""","{""👋"": 1, ""🔥"": 1}"
"""RT @_adreanaaaa_: but this shouldn't have to be applauded. it should be normal🤕.. https://t.co/gbZmGpJXmn""","""RT @_adreanaaaa_: but this shouldn't have to be applauded. it should be normal.. https://t.co/gbZmGpJXmn""","{""🤕"": 1}"
"""RT @BooGy_M: Part 2. Start being a happier person ☺ https://t.co/Mcra3FiZmS""","""RT @BooGy_M: Part 2. Start being a happier person  https://t.co/Mcra3FiZmS""","{""☺"": 1}"
"""RT @VALUSone: Lets GOO!👏\n👉Just TWO days left!! But enough time to check us out and invest in smth #VALUABLE. ℹ… ""","""RT @VALUSone: Lets GOO!\nJust TWO days left!! But enough time to check us out and invest in smth #VALUABLE. … ""","{""ℹ"": 1, ""👉"": 1, ""👏"": 1}"
"""I was feeding Tyler nutella + apples while he studies for his test tomorrow and he said “this is why you’re my best friend” 🤤☺️ #daslove""","""I was feeding Tyler nutella + apples while he studies for his test tomorrow and he said “this is why you’re my best friend” ️ #daslove""","{""☺"": 1, ""🤤"": 1}"
"""RT @Vote2MAGA_DJT: 🐧 The @penguins are going to the White House today. Bravo @NHL and the Penguins for respecting the Office and Ameri… ""","""RT @Vote2MAGA_DJT:  The @penguins are going to the White House today. Bravo @NHL and the Penguins for respecting the Office and Ameri… ""","{""🐧"": 1}"
"""RT @sighbrattt: I just wanna love the fuck outta you 😩❤️💍""","""RT @sighbrattt: I just wanna love the fuck outta you ️""","{""❤"": 1, ""💍"": 1, ""😩"": 1}"
"""RT @clarissamariee_: It feels soooo good outside, this is some blunt smoking weather 😤😤😤""","""RT @clarissamariee_: It feels soooo good outside, this is some blunt smoking weather ""","{""😤"": 3}"
"""🙌 YASSS It's time for a great show Libby448:Talkkkkk \nhttps://t.co/t494izK45P https://t.co/kX3SrJ4VZL""",""" YASSS It's time for a great show Libby448:Talkkkkk \nhttps://t.co/t494izK45P https://t.co/kX3SrJ4VZL""","{""🙌"": 1}"
"""@realDonaldTrump Feels so amazing every day having you at the helm and watching you work so hard fixing the USA 🇺🇸 U R THE REAL DEAL!!!""","""@realDonaldTrump Feels so amazing every day having you at the helm and watching you work so hard fixing the USA  U R THE REAL DEAL!!!""","{""🇺🇸"": 1}"
"""I hate this bitch Kelsi 🤦🏻‍♀️""","""I hate this bitch Kelsi ""","{""🤦🏻‍♀️"": 1}"
"""@SrBachchan Happy Birthday Sir\n🎂🙏👍🎂😊🎂😊🎂🎂""","""@SrBachchan Happy Birthday Sir\n""","{""🎂"": 5, ""👍"": 1, ""😊"": 2, ""🙏"": 1}"
"""@KAFosterSowell @WattersonVickie @SassyT_Joy Thank You Alexandra😘😘😘""","""@KAFosterSowell @WattersonVickie @SassyT_Joy Thank You Alexandra""","{""😘"": 3}"
"""RT @_niyyy: I’m a good gf, just a lil crazy, a cry baby, smart mouth.. but over all I’m good gf 😂😜💕""","""RT @_niyyy: I’m a good gf, just a lil crazy, a cry baby, smart mouth.. but over all I’m good gf ""","{""💕"": 1, ""😂"": 1, ""😜"": 1}"
"""@xristevskix so much radness 🙌🏼""","""@xristevskix so much radness ""","{""🙌🏼"": 1}"
"""RT @JamieMoranUK: 4 Weeks 🤤 https://t.co/VAepgZVzcZ""","""RT @JamieMoranUK: 4 Weeks  https://t.co/VAepgZVzcZ""","{""🤤"": 1}"
"""RT @namesty__: Listen to my lil bros new track he made the beat too 🔥\n\nhttps://t.co/plC5baJJ3K https://t.co/WcpdxYecYQ""","""RT @namesty__: Listen to my lil bros new track he made the beat too \n\nhttps://t.co/plC5baJJ3K https://t.co/WcpdxYecYQ""","{""🔥"": 1}"
"""Okaaaaaay Soooooooo? 😯😮😳👀😵 #AHSCult @AHS7_Cult""","""Okaaaaaay Soooooooo?  #AHSCult @AHS7_Cult""","{""👀"": 1, ""😮"": 1, ""😯"": 1, ""😳"": 1, ""😵"": 1}"
"""RT @yafavdeyj: i'm just too much for you👋🏼 https://t.co/fvyDef036c""","""RT @yafavdeyj: i'm just too much for you https://t.co/fvyDef036c""","{""👋🏼"": 1}"
"""Today is the most amazing day cuz god gave me you 💖😭😭 I love you @Allxx_arg""","""Today is the most amazing day cuz god gave me you  I love you @Allxx_arg""","{""💖"": 1, ""😭"": 2}"
"""@yeinisgomez Usted se calla 🐸""","""@yeinisgomez Usted se calla ""","{""🐸"": 1}"
"""RT @Jay_Jataa: Waiting on @BIGKRIT &amp; @iAmTooCold to drop that 🔥🔥🔥""","""RT @Jay_Jataa: Waiting on @BIGKRIT &amp; @iAmTooCold to drop that ""","{""🔥"": 3}"
"""Originality 👌🏼😤😤👏🏼👌🏼 https://t.co/7ENHK192py""","""Originality  https://t.co/7ENHK192py""","{""😤"": 2, ""👌🏼"": 2, ""👏🏼"": 1}"
"""Hamster 2.3.0 is out, with some iOS 11 fixes. Happy Caching! 🐹""","""Hamster 2.3.0 is out, with some iOS 11 fixes. Happy Caching! ""","{""🐹"": 1}"
"""People really assume stuff about my tweets when they really don't know what I'm tweeting about 😂""","""People really assume stuff about my tweets when they really don't know what I'm tweeting about ""","{""😂"": 1}"
"""RT @robert__75: No text back Texas🤙🏽""","""RT @robert__75: No text back Texas""","{""🤙🏽"": 1}"
"""RT @Ginny_Vee: 😢murdered😢NOVA 💙 I had a big heart, a beautiful soul, I was alone, afraid...  Manhattan NY Kill Shelter… ""","""RT @Ginny_Vee: murderedNOVA  I had a big heart, a beautiful soul, I was alone, afraid...  Manhattan NY Kill Shelter… ""","{""💙"": 1, ""😢"": 2}"
"""RT @PamanSAM69: ⚠ Top Quality Angel ⚠\n\nTop Booking\n👑 @dewi_risyana \n⚠ MALANG\n\n#TrustedAngeL \n https://t.co/3UvMDr37Dd""","""RT @PamanSAM69:  Top Quality Angel \n\nTop Booking\n @dewi_risyana \n MALANG\n\n#TrustedAngeL \n https://t.co/3UvMDr37Dd""","{""⚠"": 3, ""👑"": 1}"
"""RT @omgpasteI: girl power 🌹 https://t.co/gn46CIGEN3""","""RT @omgpasteI: girl power  https://t.co/gn46CIGEN3""","{""🌹"": 1}"
"""RT @nandiimorriss: is that a fucking cat??😂😂😂😂I CANT BREATHE https://t.co/oMNDar2UOs""","""RT @nandiimorriss: is that a fucking cat??I CANT BREATHE https://t.co/oMNDar2UOs""","{""😂"": 4}"
"""RT @WhyNotJT_: Eminem is the 🐐""","""RT @WhyNotJT_: Eminem is the ""","{""🐐"": 1}"
"""Stop cruel experiments on monkeys in Scandinavia! https://t.co/OOxoUjWONb ✉ https://t.co/itgsdVMfuT https://t.co/Q4V3kKEtEw""","""Stop cruel experiments on monkeys in Scandinavia! https://t.co/OOxoUjWONb  https://t.co/itgsdVMfuT https://t.co/Q4V3kKEtEw""","{""✉"": 1}"
"""RT @cinnacutie: THIS IS THE ONLY ACCEPTABLE PUMPKIN SPICE PRODUCT 🎃 https://t.co/XB2pmKkr6h""","""RT @cinnacutie: THIS IS THE ONLY ACCEPTABLE PUMPKIN SPICE PRODUCT  https://t.co/XB2pmKkr6h""","{""🎃"": 1}"
"""@Juicetus_ pulled up to that pool party last minute plus this was two summers ago bro 😭""","""@Juicetus_ pulled up to that pool party last minute plus this was two summers ago bro ""","{""😭"": 1}"
"""RT @GoldenKnights: The 4th Key: Score more goals than them😬 https://t.co/5jyRdw0r4k""","""RT @GoldenKnights: The 4th Key: Score more goals than them https://t.co/5jyRdw0r4k""","{""😬"": 1}"
"""Karaoke at legends pub. 🎉""","""Karaoke at legends pub. ""","{""🎉"": 1}"
"""Candid candid candid💕 https://t.co/lnGdojFPQ3""","""Candid candid candid https://t.co/lnGdojFPQ3""","{""💕"": 1}"
"""The ER doc I'm w/ doesn't do any trauma and very little procedures 🙁😫😩😢""","""The ER doc I'm w/ doesn't do any trauma and very little procedures ""","{""😢"": 1, ""😩"": 1, ""😫"": 1, ""🙁"": 1}"
"""Mark Ruffalo put his phone on his pocket without closing the Instagram app and is basically doing a live of the movie ..OMG 😂😂#Marvel #Thor https://t.co/Rg6npH3Som""","""Mark Ruffalo put his phone on his pocket without closing the Instagram app and is basically doing a live of the movie ..OMG #Marvel #Thor https://t.co/Rg6npH3Som""","{""😂"": 2}"
"""Lmaoo what a hater😂 https://t.co/EbRgkeUzuQ""","""Lmaoo what a hater https://t.co/EbRgkeUzuQ""","{""😂"": 1}"
"""RT @Zahia_00: #RT if you want me to do it with you 💗😍\n#cumtribute #cumtributes #sexy #cumslut #paypig #sex #porn #nude #nudes… ""","""RT @Zahia_00: #RT if you want me to do it with you \n#cumtribute #cumtributes #sexy #cumslut #paypig #sex #porn #nude #nudes… ""","{""💗"": 1, ""😍"": 1}"
"""RT @rulerofwind_sh: Sehun's cute ways of sending finger hearts ❤️❤️❤️ https://t.co/6aZl6pg5oU""","""RT @rulerofwind_sh: Sehun's cute ways of sending finger hearts ️️️ https://t.co/6aZl6pg5oU""","{""❤"": 3}"
"""Might just finna start back kicking it with Jala and my cousin 🤷🏾‍♀️""","""Might just finna start back kicking it with Jala and my cousin ""","{""🤷🏾‍♀️"": 1}"
"""@Safimod If it's to do with your furnace firing oddly. It's probably the flame sensor and you can fix that yourself.  ☺️""","""@Safimod If it's to do with your furnace firing oddly. It's probably the flame sensor and you can fix that yourself.  ️""","{""☺"": 1}"
"""RT @fitloveemily: I can't believe how viral my story went 😮🤗 If you want to try it yourself the link is in my bio! 👆🏼 https://t.co/QDzJWNtL…""","""RT @fitloveemily: I can't believe how viral my story went  If you want to try it yourself the link is in my bio!  https://t.co/QDzJWNtL…""","{""😮"": 1, ""🤗"": 1, ""👆🏼"": 1}"
"""was a freestyle btw 🤦🏾‍♂️ but ayeeee🔥🔥🔥 https://t.co/45bVCe8LHR""","""was a freestyle btw  but ayeeee https://t.co/45bVCe8LHR""","{""🔥"": 3, ""🤦🏾‍♂️"": 1}"
"""RT @bretmanrock: This is what I look like with no contacts and makeup btw 😅🙈 https://t.co/qn4T0CIfLz""","""RT @bretmanrock: This is what I look like with no contacts and makeup btw  https://t.co/qn4T0CIfLz""","{""😅"": 1, ""🙈"": 1}"
"""RT @regissodre: Strike a pose! 💫📸💫\n#pictures #instafoto #instapic #instaman #takeapicture #strikeapose… https://t.co/bqUByh2cwg""","""RT @regissodre: Strike a pose! \n#pictures #instafoto #instapic #instaman #takeapicture #strikeapose… https://t.co/bqUByh2cwg""","{""💫"": 2, ""📸"": 1}"
"""RT @Xavi_Farfan: Nothing more beautiful then this feeling. COLOMBIA TO RUSSIA! WE’RE IN THE WORLD CUP 🇨🇴⚽️""","""RT @Xavi_Farfan: Nothing more beautiful then this feeling. COLOMBIA TO RUSSIA! WE’RE IN THE WORLD CUP ️""","{""⚽"": 1, ""🇨🇴"": 1}"
"""RT @DailyAmateurVid: OH MY MY! 👉 https://t.co/LIWQ3Jfxo5 https://t.co/f6uG9rhf3w""","""RT @DailyAmateurVid: OH MY MY!  https://t.co/LIWQ3Jfxo5 https://t.co/f6uG9rhf3w""","{""👉"": 1}"
"""Y’all Method Man on The Deuce in this Superfly perm is just 😍😍😍😍 https://t.co/nKz3axUJep""","""Y’all Method Man on The Deuce in this Superfly perm is just  https://t.co/nKz3axUJep""","{""😍"": 4}"
"""today i learned toothpaste is a big no no 🙄 anybody got $4.99?? i need to buy more toothpaste https://t.co/Bg7uoblr7z""","""today i learned toothpaste is a big no no  anybody got $4.99?? i need to buy more toothpaste https://t.co/Bg7uoblr7z""","{""🙄"": 1}"
"""RT @essentials_mens: Love this fit 👌 https://t.co/elSnEoOpFu""","""RT @essentials_mens: Love this fit  https://t.co/elSnEoOpFu""","{""👌"": 1}"
"""RT @befourtheintro: I’m CRYING at Pauly’s face when Vinny says “more like the Rob Kardashian you ugly bitch” 💀💀💀😂😂😩 Jersey Shore was IC… ""","""RT @befourtheintro: I’m CRYING at Pauly’s face when Vinny says “more like the Rob Kardashian you ugly bitch”  Jersey Shore was IC… ""","{""💀"": 3, ""😂"": 2, ""😩"": 1}"
"""Through thick and thin. We made that promise. I’m not turning my back on you. Ever @cuchitroll 💖""","""Through thick and thin. We made that promise. I’m not turning my back on you. Ever @cuchitroll ""","{""💖"": 1}"
"""@TheTodayShow Properties of Muslims were set on fire by violent Hindu mobs after Pakistan crucified India in the Champions Trophy final.\n😠😠 https://t.co/C5VDisA2u3""","""@TheTodayShow Properties of Muslims were set on fire by violent Hindu mobs after Pakistan crucified India in the Champions Trophy final.\n https://t.co/C5VDisA2u3""","{""😠"": 2}"
